train_no,station_code,prev_delay_bucket,predicted_delay_min
15017,PLP,0-5,31.6
15017,PLP,5-15,31.6
15017,PLP,15-30,31.5
15017,PLP,30-60,37.1
15017,PLP,60-120,64.6
15017,PLP,120+,104.8
15017,PPI,0-5,45.8
15017,PPI,5-15,46.1
15017,PPI,15-30,46.1
15017,PPI,30-60,48.5
15017,PPI,60-120,62.8
15017,PPI,120+,89.4
15017,PRF,0-5,32.8
15017,PRF,5-15,32.9
15017,PRF,15-30,32.8
15017,PRF,30-60,38.3
15017,PRF,60-120,66.0
15017,PRF,120+,106.6
15017,PRG,0-5,23.5
15017,PRG,5-15,23.5
15017,PRG,15-30,23.3
15017,PRG,30-60,28.6
15017,PRG,60-120,55.5
15017,PRG,120+,84.7
15017,PRYJ,0-5,23.9
15017,PRYJ,5-15,23.9
15017,PRYJ,15-30,23.9
15017,PRYJ,30-60,29.4
15017,PRYJ,60-120,57.3
15017,PRYJ,120+,90.0
15017,RV,0-5,61.4
15017,RV,5-15,61.7
15017,RV,15-30,61.6
15017,RV,30-60,64.7
15017,RV,60-120,82.8
15017,RV,120+,114.1
15017,SAW,0-5,39.9
15017,SAW,5-15,39.9
15017,SAW,15-30,39.9
15017,SAW,30-60,45.7
15017,SAW,60-120,74.9
15017,SAW,120+,117.8
15017,SDT,0-5,41.1
15017,SDT,5-15,41.5
15017,SDT,15-30,41.3
15017,SDT,30-60,43.5
15017,SDT,60-120,54.0
15017,SDT,120+,75.6
15017,SGP,0-5,46.0
15017,SGP,5-15,46.3
15017,SGP,15-30,46.3
15017,SGP,30-60,48.6
15017,SGP,60-120,62.9
15017,SGP,120+,89.1
15017,SHR,0-5,56.9
15017,SHR,5-15,57.3
15017,SHR,15-30,57.2
15017,SHR,30-60,59.4
15017,SHR,60-120,75.0
15017,SHR,120+,104.1
15017,SQN,0-5,38.5
15017,SQN,5-15,38.6
15017,SQN,15-30,38.5
15017,SQN,30-60,44.4
15017,SQN,60-120,73.3
15017,SQN,120+,116.2
15017,SRID,0-5,54.3
15017,SRID,5-15,54.6
15017,SRID,15-30,54.5
15017,SRID,30-60,55.8
15017,SRID,60-120,71.6
15017,SRID,120+,100.8
15017,SRJ,0-5,44.2
15017,SRJ,5-15,44.5
15017,SRJ,15-30,44.3
15017,SRJ,30-60,46.4
15017,SRJ,60-120,59.2
15017,SRJ,120+,83.3
15017,SRU,0-5,37.1
15017,SRU,5-15,37.4
15017,SRU,15-30,37.4
15017,SRU,30-60,39.4
15017,SRU,60-120,50.2
15017,SRU,120+,64.6
15017,STA,0-5,62.7
15017,STA,5-15,63.0
15017,STA,15-30,62.8
15017,STA,30-60,65.9
15017,STA,60-120,83.2
15017,STA,120+,113.1
15017,SWPR,0-5,31.6
15017,SWPR,5-15,31.6
15017,SWPR,15-30,31.5
15017,SWPR,30-60,37.2
15017,SWPR,60-120,64.6
15017,SWPR,120+,104.8
15017,SYC,0-5,25.9
15017,SYC,5-15,25.9
15017,SYC,15-30,25.9
15017,SYC,30-60,31.4
15017,SYC,60-120,58.2
15017,SYC,120+,91.7
15017,TBN,0-5,55.1
15017,TBN,5-15,55.4
15017,TBN,15-30,55.2
15017,TBN,30-60,56.8
15017,TBN,60-120,72.0
15017,TBN,120+,100.8
15017,TLV,0-5,43.8
15017,TLV,5-15,44.2
15017,TLV,15-30,44.1
15017,TLV,30-60,46.5
15017,TLV,60-120,61.7
15017,TLV,120+,88.4
15017,TNA,0-5,22.1
15017,TNA,5-15,22.5
15017,TNA,15-30,22.1
15017,TNA,30-60,23.9
15017,TNA,60-120,31.2
15017,TNA,120+,39.7
15017,URPR,0-5,36.0
15017,URPR,5-15,36.0
15017,URPR,15-30,36.0
15017,URPR,30-60,42.0
15017,URPR,60-120,70.6
15017,URPR,120+,112.3
15018,ARJ,0-5,46.3
15018,ARJ,5-15,46.6
15018,ARJ,15-30,46.6
15018,ARJ,30-60,49.8
15018,ARJ,60-120,64.4
15018,ARJ,120+,75.9
15018,BAU,0-5,42.7
15018,BAU,5-15,43.0
15018,BAU,15-30,43.1
15018,BAU,30-60,48.7
15018,BAU,60-120,65.7
15018,BAU,120+,91.7
15018,BCY,0-5,15.4
15018,BCY,5-15,15.4
15018,BCY,15-30,15.4
15018,BCY,30-60,20.8
15018,BCY,60-120,47.0
15018,BCY,120+,73.4
15018,BLTR,0-5,33.5
15018,BLTR,5-15,33.8
15018,BLTR,15-30,33.9
15018,BLTR,30-60,38.6
15018,BLTR,60-120,54.5
15018,BLTR,120+,72.2
15018,BOY,0-5,21.1
15018,BOY,5-15,21.1
15018,BOY,15-30,21.3
15018,BOY,30-60,26.9
15018,BOY,60-120,56.3
15018,BOY,120+,86.2
15018,BPF,0-5,59.6
15018,BPF,5-15,59.9
15018,BPF,15-30,60.2
15018,BPF,30-60,68.8
15018,BPF,60-120,92.6
15018,BPF,120+,128.0
15018,BSB,0-5,30.7
15018,BSB,5-15,31.0
15018,BSB,15-30,31.4
15018,BSB,30-60,35.3
15018,BSB,60-120,46.3
15018,BSB,120+,59.7
15018,BSL,0-5,42.6
15018,BSL,5-15,42.9
15018,BSL,15-30,43.0
15018,BSL,30-60,47.5
15018,BSL,60-120,59.3
15018,BSL,120+,81.2
15018,BTT,0-5,19.9
15018,BTT,5-15,20.3
15018,BTT,15-30,20.4
15018,BTT,30-60,24.2
15018,BTT,60-120,32.3
15018,BTT,120+,41.1
15018,CAER,0-5,94.3
15018,CAER,5-15,94.3
15018,CAER,15-30,94.6
15018,CAER,30-60,100.8
15018,CAER,60-120,117.9
15018,CAER,120+,152.8
15018,CC,0-5,14.1
15018,CC,5-15,14.4
15018,CC,15-30,14.5
15018,CC,30-60,17.1
15018,CC,60-120,21.8
15018,CC,120+,26.3
15018,CHH,0-5,21.3
15018,CHH,5-15,21.4
15018,CHH,15-30,21.5
15018,CHH,30-60,26.4
15018,CHH,60-120,53.7
15018,CHH,120+,81.5
15018,CSN,0-5,47.4
15018,CSN,5-15,47.8
15018,CSN,15-30,48.1
15018,CSN,30-60,52.5
15018,CSN,60-120,67.7
15018,CSN,120+,96.2
15018,DBR,0-5,41.8
15018,DBR,5-15,42.1
15018,DBR,15-30,42.3
15018,DBR,30-60,46.5
15018,DBR,60-120,59.0
15018,DBR,120+,82.0
15018,DEOS,0-5,17.1
15018,DEOS,5-15,17.5
15018,DEOS,15-30,17.3
15018,DEOS,30-60,21.2
15018,DEOS,60-120,26.1
15018,DEOS,120+,30.7
15018,DLR,0-5,37.4
15018,DLR,5-15,37.7
15018,DLR,15-30,37.9
15018,DLR,30-60,41.7
15018,DLR,60-120,52.9
15018,DLR,120+,65.9
15018,ET,0-5,47.4
15018,ET,5-15,47.7
15018,ET,15-30,48.1
15018,ET,30-60,52.6
15018,ET,60-120,69.1
15018,ET,120+,101.3
15018,GAR,0-5,57.0
15018,GAR,5-15,57.4
15018,GAR,15-30,57.7
15018,GAR,30-60,67.5
15018,GAR,60-120,86.2
15018,GAR,120+,120.1
15018,GKP,0-5,0.0
15018,GKP,5-15,0.0
15018,GKP,15-30,0.0
15018,GKP,30-60,0.0
15018,GKP,60-120,7.7
15018,GKP,120+,14.3
15018,HD,0-5,78.8
15018,HD,5-15,79.1
15018,HD,15-30,79.4
15018,HD,30-60,87.9
15018,HD,60-120,106.1
15018,HD,120+,142.3
15018,IAA,0-5,38.2
15018,IAA,5-15,38.5
15018,IAA,15-30,38.7
15018,IAA,30-60,41.3
15018,IAA,60-120,52.6
15018,IAA,120+,65.4
15018,IGP,0-5,46.4
15018,IGP,5-15,46.7
15018,IGP,15-30,47.0
15018,IGP,30-60,50.4
15018,IGP,60-120,68.3
15018,IGP,120+,89.4
15018,JBP,0-5,59.1
15018,JBP,5-15,59.4
15018,JBP,15-30,59.7
15018,JBP,30-60,64.5
15018,JBP,60-120,87.8
15018,JBP,120+,123.1
15018,JKN,0-5,38.9
15018,JKN,5-15,39.2
15018,JKN,15-30,39.5
15018,JKN,30-60,42.3
15018,JKN,60-120,57.5
15018,JKN,120+,70.0
15018,JL,0-5,47.4
15018,JL,5-15,47.7
15018,JL,15-30,48.0
15018,JL,30-60,51.7
15018,JL,60-120,69.1
15018,JL,120+,93.9
15018,JNH,0-5,26.2
15018,JNH,5-15,26.2
15018,JNH,15-30,26.5
15018,JNH,30-60,31.9
15018,JNH,60-120,59.8
15018,JNH,120+,98.0
15018,JTW,0-5,47.2
15018,JTW,5-15,47.5
15018,JTW,15-30,47.6
15018,JTW,30-60,50.9
15018,JTW,60-120,66.9
15018,JTW,120+,91.3
15018,KEH,0-5,24.8
15018,KEH,5-15,24.8
15018,KEH,15-30,25.0
15018,KEH,30-60,30.4
15018,KEH,60-120,57.8
15018,KEH,120+,93.2
15018,KKN,0-5,91.0
15018,KKN,5-15,91.0
15018,KKN,15-30,91.2
15018,KKN,30-60,94.1
15018,KKN,60-120,116.1
15018,KKN,120+,152.2
15018,KNW,0-5,38.5
15018,KNW,5-15,38.8
15018,KNW,15-30,39.0
15018,KNW,30-60,41.5
15018,KNW,60-120,52.6
15018,KNW,120+,64.7
15018,KTE,0-5,53.1
15018,KTE,5-15,53.5
15018,KTE,15-30,53.7
15018,KTE,30-60,56.5
15018,KTE,60-120,71.5
15018,KTE,120+,102.4
15018,KY,0-5,61.7
15018,KY,5-15,62.0
15018,KY,15-30,62.2
15018,KY,30-60,67.6
15018,KY,60-120,86.3
15018,KY,120+,120.1
15018,KYN,0-5,57.1
15018,KYN,5-15,57.5
15018,KYN,15-30,57.7
15018,KYN,30-60,60.4
15018,KYN,60-120,74.7
15018,KYN,120+,105.0
15018,LRD,0-5,28.7
15018,LRD,5-15,29.1
15018,LRD,15-30,29.1
15018,LRD,30-60,31.5
15018,LRD,60-120,40.3
15018,LRD,120+,50.2
15018,LS,0-5,57.7
15018,LS,5-15,58.0
15018,LS,15-30,58.3
15018,LS,30-60,61.0
15018,LS,60-120,74.9
15018,LS,120+,104.7
15018,LTT,0-5,46.0
15018,LTT,5-15,46.4
15018,LTT,15-30,46.7
15018,LTT,30-60,50.5
15018,LTT,60-120,65.5
15018,LTT,120+,92.9
15018,MAU,0-5,40.2
15018,MAU,5-15,40.6
15018,MAU,15-30,40.9
15018,MAU,30-60,43.8
15018,MAU,60-120,54.6
15018,MAU,120+,68.2
15018,MKP,0-5,39.1
15018,MKP,5-15,39.5
15018,MKP,15-30,39.8
15018,MKP,30-60,43.0
15018,MKP,60-120,54.4
15018,MKP,120+,68.7
15018,MML,0-5,49.1
15018,MML,5-15,49.1
15018,MML,15-30,49.5
15018,MML,30-60,55.8
15018,MML,60-120,90.3
15018,MML,120+,138.3
15018,MMR,0-5,53.7
15018,MMR,5-15,54.0
15018,MMR,15-30,54.3
15018,MMR,30-60,57.1
15018,MMR,60-120,71.5
15018,MMR,120+,102.0
15018,MOF,0-5,21.7
15018,MOF,5-15,21.7
15018,MOF,15-30,21.8
15018,MOF,30-60,26.8
15018,MOF,60-120,53.2
15018,MOF,120+,81.1
15018,MYR,0-5,52.9
15018,MYR,5-15,53.2
15018,MYR,15-30,53.5
15018,MYR,30-60,56.3
15018,MYR,60-120,71.4
15018,MYR,120+,99.9
15018,NGN,0-5,60.4
15018,NGN,5-15,60.8
15018,NGN,15-30,61.0
15018,NGN,30-60,65.0
15018,NGN,60-120,80.3
15018,NGN,120+,112.3
15018,NK,0-5,55.2
15018,NK,5-15,55.5
15018,NK,15-30,55.8
15018,NK,30-60,58.5
15018,NK,60-120,72.9
15018,NK,120+,102.9
15018,NPNR,0-5,46.6
15018,NPNR,5-15,46.9
15018,NPNR,15-30,47.0
15018,NPNR,30-60,50.2
15018,NPNR,60-120,61.5
15018,NPNR,120+,84.0
15018,NU,0-5,61.9
15018,NU,5-15,62.3
15018,NU,15-30,62.5
15018,NU,30-60,67.4
15018,NU,60-120,85.1
15018,NU,120+,120.4
15018,NYN,0-5,28.4
15018,NYN,5-15,28.5
15018,NYN,15-30,28.7
15018,NYN,30-60,34.1
15018,NYN,60-120,61.6
15018,NYN,120+,100.8
15018,PC,0-5,55.4
15018,PC,5-15,55.7
15018,PC,15-30,56.0
15018,PC,30-60,58.7
15018,PC,60-120,72.8
15018,PC,120+,101.9
15018,PFM,0-5,20.1
15018,PFM,5-15,20.2
15018,PFM,15-30,20.1
15018,PFM,30-60,24.7
15018,PFM,60-120,51.0
15018,PFM,120+,78.0
15018,PLP,0-5,26.0
15018,PLP,5-15,26.1
15018,PLP,15-30,26.3
15018,PLP,30-60,31.7
15018,PLP,60-120,58.5
15018,PLP,120+,95.7
15018,PPI,0-5,73.1
15018,PPI,5-15,73.4
15018,PPI,15-30,73.6
15018,PPI,30-60,78.5
15018,PPI,60-120,95.0
15018,PPI,120+,127.8
15018,PRF,0-5,20.2
15018,PRF,5-15,20.3
15018,PRF,15-30,20.4
15018,PRF,30-60,25.0
15018,PRF,60-120,51.1
15018,PRF,120+,77.9
15018,PRG,0-5,18.2
15018,PRG,5-15,18.2
15018,PRG,15-30,18.2
15018,PRG,30-60,22.9
15018,PRG,60-120,48.0
15018,PRG,120+,73.9
15018,PRYJ,0-5,25.3
15018,PRYJ,5-15,25.3
15018,PRYJ,15-30,25.6
15018,PRYJ,30-60,31.2
15018,PRYJ,60-120,59.0
15018,PRYJ,120+,98.1
15018,RV,0-5,46.1
15018,RV,5-15,46.4
15018,RV,15-30,46.5
15018,RV,30-60,49.9
15018,RV,60-120,60.7
15018,RV,120+,82.8
15018,SAW,0-5,23.3
15018,SAW,5-15,23.3
15018,SAW,15-30,23.6
15018,SAW,30-60,29.0
15018,SAW,60-120,55.8
15018,SAW,120+,86.3
15018,SDT,0-5,40.1
15018,SDT,5-15,40.5
15018,SDT,15-30,40.8
15018,SDT,30-60,43.8
15018,SDT,60-120,54.4
15018,SDT,120+,67.7
15018,SGP,0-5,65.8
15018,SGP,5-15,66.1
15018,SGP,15-30,66.3
15018,SGP,30-60,71.1
15018,SGP,60-120,87.4
15018,SGP,120+,119.1
15018,SHR,0-5,60.4
15018,SHR,5-15,60.7
15018,SHR,15-30,61.0
15018,SHR,30-60,65.3
15018,SHR,60-120,82.3
15018,SHR,120+,113.2
15018,SQN,0-5,24.9
15018,SQN,5-15,24.9
15018,SQN,15-30,25.1
15018,SQN,30-60,30.5
15018,SQN,60-120,57.1
15018,SQN,120+,92.1
15018,SRID,0-5,78.4
15018,SRID,5-15,78.8
15018,SRID,15-30,79.0
15018,SRID,30-60,83.8
15018,SRID,60-120,100.5
15018,SRID,120+,132.6
15018,SRJ,0-5,43.9
15018,SRJ,5-15,44.3
15018,SRJ,15-30,44.4
15018,SRJ,30-60,47.7
15018,SRJ,60-120,58.5
15018,SRJ,120+,78.2
15018,SRU,0-5,27.5
15018,SRU,5-15,27.8
15018,SRU,15-30,27.9
15018,SRU,30-60,30.3
15018,SRU,60-120,38.4
15018,SRU,120+,48.2
15018,STA,0-5,45.9
15018,STA,5-15,46.2
15018,STA,15-30,46.5
15018,STA,30-60,50.3
15018,STA,60-120,64.4
15018,STA,120+,89.8
15018,SWPR,0-5,23.3
15018,SWPR,5-15,23.4
15018,SWPR,15-30,23.6
15018,SWPR,30-60,29.1
15018,SWPR,60-120,55.9
15018,SWPR,120+,86.4
15018,SYC,0-5,20.2
15018,SYC,5-15,20.2
15018,SYC,15-30,20.3
15018,SYC,30-60,25.1
15018,SYC,60-120,51.2
15018,SYC,120+,78.0
15018,TBN,0-5,66.7
15018,TBN,5-15,67.0
15018,TBN,15-30,67.2
15018,TBN,30-60,71.5
15018,TBN,60-120,87.7
15018,TBN,120+,119.4
15018,TLV,0-5,60.0
15018,TLV,5-15,60.4
15018,TLV,15-30,60.6
15018,TLV,30-60,64.8
15018,TLV,60-120,80.7
15018,TLV,120+,110.7
15018,TNA,0-5,51.9
15018,TNA,5-15,52.3
15018,TNA,15-30,52.5
15018,TNA,30-60,55.5
15018,TNA,60-120,70.6
15018,TNA,120+,99.5
15018,URPR,0-5,32.6
15018,URPR,5-15,32.6
15018,URPR,15-30,33.0
15018,URPR,30-60,38.9
15018,URPR,60-120,67.4
15018,URPR,120+,107.6
15909,AMRO,0-5,59.4
15909,AMRO,5-15,59.4
15909,AMRO,15-30,59.5
15909,AMRO,30-60,59.6
15909,AMRO,60-120,75.9
15909,AMRO,120+,102.1
15909,AUB,0-5,37.6
15909,AUB,5-15,37.7
15909,AUB,15-30,37.7
15909,AUB,30-60,40.7
15909,AUB,60-120,57.8
15909,AUB,120+,90.6
15909,AZR,0-5,41.8
15909,AZR,5-15,41.9
15909,AZR,15-30,42.1
15909,AZR,30-60,45.1
15909,AZR,60-120,63.6
15909,AZR,120+,100.2
15909,BBK,0-5,53.5
15909,BBK,5-15,53.5
15909,BBK,15-30,53.7
15909,BBK,30-60,55.9
15909,BBK,60-120,72.2
15909,BBK,120+,106.9
15909,BE,0-5,40.4
15909,BE,5-15,40.5
15909,BE,15-30,40.7
15909,BE,30-60,44.0
15909,BE,60-120,63.0
15909,BE,120+,99.8
15909,BGS,0-5,53.6
15909,BGS,5-15,53.7
15909,BGS,15-30,53.8
15909,BGS,30-60,56.8
15909,BGS,60-120,74.0
15909,BGS,120+,105.0
15909,BGZ,0-5,94.5
15909,BGZ,5-15,94.3
15909,BGZ,15-30,94.4
15909,BGZ,30-60,98.6
15909,BGZ,60-120,117.0
15909,BGZ,120+,156.0
15909,BHTR,0-5,52.4
15909,BHTR,5-15,52.4
15909,BHTR,15-30,52.6
15909,BHTR,30-60,54.7
15909,BHTR,60-120,69.9
15909,BHTR,120+,101.2
15909,BJU,0-5,49.8
15909,BJU,5-15,49.9
15909,BJU,15-30,50.0
15909,BJU,30-60,53.0
15909,BJU,60-120,69.0
15909,BJU,120+,101.9
15909,BLM,0-5,52.7
15909,BLM,5-15,52.7
15909,BLM,15-30,52.9
15909,BLM,30-60,55.4
15909,BLM,60-120,70.4
15909,BLM,120+,101.6
15909,BLZ,0-5,112.9
15909,BLZ,5-15,112.6
15909,BLZ,15-30,112.8
15909,BLZ,30-60,115.2
15909,BLZ,60-120,140.1
15909,BLZ,120+,181.6
15909,BOE,0-5,42.0
15909,BOE,5-15,42.1
15909,BOE,15-30,42.3
15909,BOE,30-60,44.7
15909,BOE,60-120,60.7
15909,BOE,120+,93.1
15909,BOJ,0-5,18.6
15909,BOJ,5-15,18.7
15909,BOJ,15-30,18.9
15909,BOJ,30-60,20.6
15909,BOJ,60-120,26.6
15909,BOJ,120+,39.3
15909,BPRD,0-5,42.1
15909,BPRD,5-15,42.1
15909,BPRD,15-30,42.3
15909,BPRD,30-60,44.6
15909,BPRD,60-120,60.9
15909,BPRD,120+,92.1
15909,BRZ,0-5,113.5
15909,BRZ,5-15,113.2
15909,BRZ,15-30,113.4
15909,BRZ,30-60,115.8
15909,BRZ,60-120,140.8
15909,BRZ,120+,181.8
15909,BST,0-5,55.2
15909,BST,5-15,55.2
15909,BST,15-30,55.4
15909,BST,30-60,56.7
15909,BST,60-120,72.1
15909,BST,120+,104.1
15909,BTI,0-5,105.4
15909,BTI,5-15,105.2
15909,BTI,15-30,105.3
15909,BTI,30-60,107.3
15909,BTI,60-120,128.7
15909,BTI,120+,170.2
15909,BTT,0-5,52.7
15909,BTT,5-15,52.7
15909,BTT,15-30,52.9
15909,BTT,30-60,55.9
15909,BTT,60-120,72.8
15909,BTT,120+,107.5
15909,BXJ,0-5,16.1
15909,BXJ,5-15,16.1
15909,BXJ,15-30,16.3
15909,BXJ,30-60,18.2
15909,BXJ,60-120,24.5
15909,BXJ,120+,37.7
15909,CPK,0-5,43.8
15909,CPK,5-15,43.8
15909,CPK,15-30,44.0
15909,CPK,30-60,45.6
15909,CPK,60-120,62.1
15909,CPK,120+,95.1
15909,CPR,0-5,55.0
15909,CPR,5-15,55.0
15909,CPR,15-30,55.1
15909,CPR,30-60,56.5
15909,CPR,60-120,71.6
15909,CPR,120+,103.3
15909,DBRG,0-5,8.6
15909,DBRG,5-15,8.7
15909,DBRG,15-30,8.7
15909,DBRG,30-60,8.8
15909,DBRG,60-120,9.6
15909,DBRG,120+,14.2
15909,DEOS,0-5,53.6
15909,DEOS,5-15,53.6
15909,DEOS,15-30,53.8
15909,DEOS,30-60,55.0
15909,DEOS,60-120,70.1
15909,DEOS,120+,101.5
15909,DGU,0-5,55.2
15909,DGU,5-15,55.3
15909,DGU,15-30,55.6
15909,DGU,30-60,56.9
15909,DGU,60-120,71.3
15909,DGU,120+,107.3
15909,DKZ,0-5,75.6
15909,DKZ,5-15,75.4
15909,DKZ,15-30,75.5
15909,DKZ,30-60,78.3
15909,DKZ,60-120,98.0
15909,DKZ,120+,138.4
15909,DLI,0-5,73.8
15909,DLI,5-15,73.5
15909,DLI,15-30,73.7
15909,DLI,30-60,75.4
15909,DLI,60-120,93.3
15909,DLI,120+,130.0
15909,DLK,0-5,41.2
15909,DLK,5-15,41.2
15909,DLK,15-30,41.5
15909,DLK,30-60,44.0
15909,DLK,60-120,60.8
15909,DLK,120+,94.4
15909,DMV,0-5,21.3
15909,DMV,5-15,21.3
15909,DMV,15-30,21.4
15909,DMV,30-60,23.7
15909,DMV,60-120,30.4
15909,DMV,120+,43.5
15909,DOL,0-5,57.3
15909,DOL,5-15,57.3
15909,DOL,15-30,57.4
15909,DOL,30-60,58.2
15909,DOL,60-120,72.8
15909,DOL,120+,104.4
15909,DPU,0-5,30.1
15909,DPU,5-15,30.2
15909,DPU,15-30,30.2
15909,DPU,30-60,32.6
15909,DPU,60-120,46.0
15909,DPU,120+,66.0
15909,DQG,0-5,33.4
15909,DQG,5-15,33.4
15909,DQG,15-30,33.5
15909,DQG,30-60,36.0
15909,DQG,60-120,50.0
15909,DQG,120+,73.8
15909,DSS,0-5,53.6
15909,DSS,5-15,53.6
15909,DSS,15-30,53.8
15909,DSS,30-60,55.0
15909,DSS,60-120,69.5
15909,DSS,120+,97.1
15909,EKMA,0-5,53.4
15909,EKMA,5-15,53.4
15909,EKMA,15-30,53.5
15909,EKMA,30-60,54.8
15909,EKMA,60-120,69.8
15909,EKMA,120+,100.6
15909,FKG,0-5,14.3
15909,FKG,5-15,14.4
15909,FKG,15-30,14.4
15909,FKG,30-60,16.2
15909,FKG,60-120,18.9
15909,FKG,120+,29.7
15909,GD,0-5,69.7
15909,GD,5-15,69.7
15909,GD,15-30,69.9
15909,GD,30-60,70.8
15909,GD,60-120,88.2
15909,GD,120+,124.3
15909,GHY,0-5,30.2
15909,GHY,5-15,30.2
15909,GHY,15-30,30.3
15909,GHY,30-60,32.6
15909,GHY,60-120,45.8
15909,GHY,120+,65.8
15909,GKP,0-5,50.3
15909,GKP,5-15,50.3
15909,GKP,15-30,50.4
15909,GKP,30-60,53.4
15909,GKP,60-120,69.7
15909,GKP,120+,103.1
15909,GMS,0-5,143.3
15909,GMS,5-15,143.1
15909,GMS,15-30,143.1
15909,GMS,30-60,141.6
15909,GMS,60-120,169.2
15909,GMS,120+,212.8
15909,GZB,0-5,50.5
15909,GZB,5-15,50.6
15909,GZB,15-30,50.8
15909,GZB,30-60,54.0
15909,GZB,60-120,72.3
15909,GZB,120+,108.3
15909,HJI,0-5,42.4
15909,HJI,5-15,42.4
15909,HJI,15-30,42.6
15909,HJI,30-60,45.1
15909,HJI,60-120,61.2
15909,HJI,120+,94.1
15909,HJP,0-5,65.9
15909,HJP,5-15,65.9
15909,HJP,15-30,66.0
15909,HJP,30-60,66.9
15909,HJP,60-120,83.3
15909,HJP,120+,116.9
15909,HMH,0-5,107.9
15909,HMH,5-15,107.7
15909,HMH,15-30,107.8
15909,HMH,30-60,109.7
15909,HMH,60-120,131.0
15909,HMH,120+,166.1
15909,HPU,0-5,53.1
15909,HPU,5-15,53.2
15909,HPU,15-30,53.3
15909,HPU,30-60,55.7
15909,HPU,60-120,70.8
15909,HPU,120+,104.3
15909,HRI,0-5,55.2
15909,HRI,5-15,55.2
15909,HRI,15-30,55.4
15909,HRI,30-60,56.7
15909,HRI,60-120,71.8
15909,HRI,120+,104.0
15909,JHL,0-5,114.8
15909,JHL,5-15,114.5
15909,JHL,15-30,114.6
15909,JHL,30-60,117.0
15909,JHL,60-120,139.3
15909,JHL,120+,180.9
15909,JID,0-5,52.0
15909,JID,5-15,52.1
15909,JID,15-30,52.2
15909,JID,30-60,53.5
15909,JID,60-120,68.1
15909,JID,120+,98.1
15909,JIND,0-5,108.2
15909,JIND,5-15,107.9
15909,JIND,15-30,108.0
15909,JIND,30-60,109.9
15909,JIND,60-120,130.5
15909,JIND,120+,169.8
15909,JPE,0-5,39.0
15909,JPE,5-15,39.0
15909,JPE,15-30,39.1
15909,JPE,30-60,41.7
15909,JPE,60-120,57.9
15909,JPE,120+,91.2
15909,KGG,0-5,45.4
15909,KGG,5-15,45.4
15909,KGG,15-30,45.5
15909,KGG,30-60,47.0
15909,KGG,60-120,62.1
15909,KGG,120+,92.0
15909,KHE,0-5,144.7
15909,KHE,5-15,144.4
15909,KHE,15-30,144.5
15909,KHE,30-60,149.7
15909,KHE,60-120,177.8
15909,KHE,120+,219.1
15909,KIR,0-5,27.3
15909,KIR,5-15,27.3
15909,KIR,15-30,27.5
15909,KIR,30-60,29.8
15909,KIR,60-120,42.8
15909,KIR,120+,62.0
15909,KLD,0-5,53.7
15909,KLD,5-15,53.7
15909,KLD,15-30,53.8
15909,KLD,30-60,55.1
15909,KLD,60-120,69.6
15909,KLD,120+,99.6
15909,KNE,0-5,37.5
15909,KNE,5-15,37.5
15909,KNE,15-30,37.5
15909,KNE,30-60,40.1
15909,KNE,60-120,54.9
15909,KNE,120+,85.6
15909,KOJ,0-5,30.5
15909,KOJ,5-15,30.5
15909,KOJ,15-30,30.6
15909,KOJ,30-60,33.0
15909,KOJ,60-120,45.6
15909,KOJ,120+,64.5
15909,KYQ,0-5,29.9
15909,KYQ,5-15,30.0
15909,KYQ,15-30,30.1
15909,KYQ,30-60,32.5
15909,KYQ,60-120,46.1
15909,KYQ,120+,65.8
15909,LAV,0-5,31.5
15909,LAV,5-15,31.5
15909,LAV,15-30,31.6
15909,LAV,30-60,34.2
15909,LAV,60-120,47.7
15909,LAV,120+,68.7
15909,LGH,0-5,71.9
15909,LGH,5-15,72.0
15909,LGH,15-30,72.1
15909,LGH,30-60,72.7
15909,LGH,60-120,89.5
15909,LGH,120+,119.0
15909,LKA,0-5,38.8
15909,LKA,5-15,38.8
15909,LKA,15-30,39.1
15909,LKA,30-60,41.4
15909,LKA,60-120,57.3
15909,LKA,120+,90.3
15909,LKO,0-5,53.9
15909,LKO,5-15,53.9
15909,LKO,15-30,54.0
15909,LKO,30-60,56.0
15909,LKO,60-120,71.8
15909,LKO,120+,105.0
15909,LKS,0-5,113.9
15909,LKS,5-15,113.6
15909,LKS,15-30,113.8
15909,LKS,30-60,116.1
15909,LKS,60-120,140.5
15909,LKS,120+,176.9
15909,LMG,0-5,30.7
15909,LMG,5-15,30.7
15909,LMG,15-30,30.8
15909,LMG,30-60,33.5
15909,LMG,60-120,47.0
15909,LMG,120+,66.7
15909,LXA,0-5,18.0
15909,LXA,5-15,18.1
15909,LXA,15-30,18.1
15909,LXA,30-60,20.4
15909,LXA,60-120,28.0
15909,LXA,120+,42.5
15909,MAUR,0-5,119.8
15909,MAUR,5-15,119.5
15909,MAUR,15-30,119.7
15909,MAUR,30-60,121.6
15909,MAUR,60-120,143.9
15909,MAUR,120+,183.2
15909,MB,0-5,43.5
15909,MB,5-15,43.5
15909,MB,15-30,43.7
15909,MB,30-60,44.8
15909,MB,60-120,60.9
15909,MB,120+,92.6
15909,MBY,0-5,107.7
15909,MBY,5-15,107.5
15909,MBY,15-30,107.6
15909,MBY,30-60,109.3
15909,MBY,60-120,130.7
15909,MBY,120+,163.6
15909,MFP,0-5,54.4
15909,MFP,5-15,54.4
